Title|Links|Text|High_Priority
Plano de capitalização Icatu|https://www.reclameaqui.com.br/itau/plano-de-capitalizacao-icatu_s7cHE_3fGLKJ83xP/|Bom diaDesde outubro de 2020 eu estava pagando R$120,00 na capitalização da Icatu, ou seja, até agosto de 2021 Já paguei 11/84 que dá R$1320,00. Esse mês de agosto recebi uma ligação me fazendo uma proposta de substituição de plano, com o valor de R$150,00. E eu perguntei e o atendente me disse que o plano continuaria a partir das parcelas que eu já havia pago, ou seja, deveria vir na minha fatura do cartão de crédito do Itaú parcela 12/84 de 150,00 ou pelo menos parcela proporcional ao que eu já havia pago, 1320,00 daria mais ou menos umas 9 parcelas de 150,00. Só que eu entrei hoje pra ver minha fatura que vai vir agora cobrando em setembro, e pra minha surpresa, ao invés de pelo menos proporcionalmente vir parcela 10/84 de 150,00, simplesmente veio cobrando 01/84 de 150,00, ou seja, o plano começou desde o começo e não está contando com as 11 parcelas de 120,00 que eu já paguei. Fiquei decepcionada, pois onde foi parar os 1320,00 que já havia pago no outro plano? E pra piorar, desses 1320,00 eu só posso resgatar cerca de 600,00, ou seja, vou ficar no prejuízo de mais de 700,00? Isso é abusivo. Como não foi cumprido o acordo de continuar as parcelas de onde parei na substituição de um plano por outro, eu exijo que cancelem esse plano plus de 150,00 que vai vir cobrando nessa fatura fatura de 15 de setembro no meu Itaú card, e que me devolvam meus 1320,00 pois não foi cumprido o acordo de continuação das parcelas que já havia pago. Reclamei essas mesmas coisas acima com a Icatu e eles me responderam que é para reclamar com o Itaú. Pra piorar a situação, hoje dia 02/09 entrei na minha fatura e vi que na verdade foi pior do que pensei. Ao invés de substituírem um plano pelo outro, estão me cobrando os dois! Quero que cancelem a 01/84 de 150,00 e a 12/84 de 120,00 da minha fatura e que me devolvam meus R$1320,00! Nunca mais farei um plano de capitalização novamente depois do que aconteceu. Desde já, obrigada pela atenção!|True
Fala que eu tenho cheque especial, e estou faz quase um mes clicando e fala que eu tenho, mas no app fica carregando pra sempre e eu não consigo contratar! Faz semanas assim|https://www.reclameaqui.com.br/itau/fala-que-eu-tenho-cheque-especial-e-estou-faz-quase-um-mes-clicando-e-fala_Wzk8VQQ7tRthGQ91/|Fala que eu tenho cheque especial, e estou faz quase um mes clicando e fala que eu tenho, mas no app fica carregando pra sempre e eu não consigo contratar! Faz semanas assim|False
Meu Dinheiro do pix sumiu!|https://www.reclameaqui.com.br/itau/meu-dinheiro-do-pix-sumiu_OT6-41BwX6Qx-u5k/|Olá, hoje pela manhã enviei 150,00 da minha conta itau pra minha conta original.  O problema é que esse valor não entrou na minha conta original.  E sumiu do itau. Poucos minutos após constatar que o valor não caiu na minha conta, resolvi fazer um pix da minha conta no banco C6 para o original e o valor entrou no mesmo instante na conta. Ou seja o problema está com o itau. Entrei no chat itau e me informaram que enviado. Pra onde?? Continuou sem meu dinheiro e sem respostas! Aguardo solução urgente. |False
Contato com o RH|https://www.reclameaqui.com.br/itau/contato-com-o-rh_a72NF4J4M4Rm-ZwM/|Estou desde abril tentando contato com o RH devido a problemas que tive ao fim do meu vínculo empregatício. Porém até o momento ninguém me deu um posicionamento. No máximo quando cobro por email respondem (quando respondem) que o assunto está com o RH e entrarão em contato. Mas em praticamente 5 meses não conseguiram NADA.|False
Juro no boleto pago na data de vencimento|https://www.reclameaqui.com.br/itau/juro-no-boleto-pago-na-data-de-vencimento_w0xcvuVpcYwuTujL/|Fiz um pagamento de um boleto na data de vencimento no dia 01.09.2021 as 20:11, e me cobraram o juros como se estivesse atrasado.Quero o ressarcimento da multa, pois não pode ser cobrado a multa, pois não está em atraso, e não existe nenhuma descrição no boleto informando sobre horário.|False
NÃO CONSIGO CANCELAR A CONTA |https://www.reclameaqui.com.br/itau/nao-consigo-cancelar-a-conta_V-6-56GHcvsKs9mY/|SOLICITEI O CANCELAMENTO DA MINHA CONTA CORRENTE HÁ QUASE DOIS MESES E ALÉM DE NÃO CANCELAREM ESTÃO DEBITANDO VALORES E JUROS DEIXANDO A CONTA NEGATIVA|False
Bolsa é [Editado pelo Reclame Aqui] |https://www.reclameaqui.com.br/itau/bolsa-e_BryNgT05v8fuRGfQ/|Tenho conta no Itaú a mais de 13 anos .E sempre oferecem produtos , seguros , cestas etc como todo banco .A pouco mais de um ano me encheram pra fazer o tal seguro de bolsa protegida eu avaliei e achei interessante pelo mundo que vivemos , mesmo esperando nunca usar .Pois o que eu não imaginava aconteceu , fui assaltada a mão armada na porta de casa , aonde levaram meu carro , aliança , bolsa com tudo dentro , ( celular , cartões de crédito e débito do Itaú que continham o seguro , óculos , remédios que tinha acabado de retirar na farmácia de manipulação , chaves , tudo levaram tudo e tive a sorte de me deixarem sair de dentro do carro .Fiz todos os procedimentos , Boletim de ocorrência na hora , acionei o seguro do carro do qual já tive tudo resolvido pela Porto .Acionei o meu seguro bolsa protegida para recuperar pelo menos um pouco de tudo que perdi , inclusive o celular que ganhei do meu esposo de presente de Natal e que ainda estamos pagando .Acionei , mandei as notas fiscais , tudo certinho .Quando veio para mi já surpresa a recusa da porcaria do Itaú , alegando que só liberariam o valor de 90 reais referente. Nota da bolsa que eu tinha comprado e todo o restante havia sido recusado inclusive o celular que ganhei do meu marido , pois a nota estava no nome dele .( Opa pera aí , se eu ganhei o celular é meu, quem me deu de presente tem que fazer a compra no meu nome ?? Que presente de grego é esse ???? ) Pois bem contestei , pedi para que meu marido fizesse a nota pela empresa dele , no valor do telefone , com as descrições tudo certinho porém no meu nome . ( Detalhe que por conta disso acabei sabendo o valor do presente que eu ganhei , isso é algo no mínimo ridículo pra quem dar e pra quem ganha saber o valor do presente que está ganhado ) E pra minha surpresa , mais uma vez mesmo com a nota fiscal em meu nome foi recusado o pedido .A justificativa ??? Não tem hahaha .Simplesmente disseram que foge dos padrões deles .Vou brigar , se for o caso vou a justiça confirme orientação que recebi do meu advogado hoje , não é só pelo valor e sim , pelo transtorno , danos morais , e a propaganda enganosa que o banco faz na hora de vender .Pq em nenhum momento quando me venderam o seguro , me informaram que os pertences de minha bolsa junto com o cartão que foi [Editado pelo Reclame Aqui] teria que ter as notas no meu nome ( detalhe , mesmo assim enviei a tal nota no meu nome aonde a empresa do meu esposa vai precisar pagar os impostos ) Já tentei contatos e a resolução por telefone , e a resposta é sempre a mesmo pede a reanálise do caso que sempre vem negativa .Não façam esse seguro Itaú , não façam os produtos que o Itaú oferece pois sempre tem uma novidade quando vc precisa que não é informado na aquisição .Quero meu dinheiro !!!!!!!!!|True
SevenPay - CNPJ 40.402.702/0001-16 e Itaú Consignados - CNPJ 33.885.724/0001-19|https://www.reclameaqui.com.br/itau/sevenpay-cnpj-40-402-702-0001-16-e-itau-consignados-cnpj-33-885-724-000_TsMAYwSJLbwz-auv/|No dia 12/05 deste ano me ligou um rapaz chamado Igor Ribeiro, se identificando como agente financeiro da SevenPay Negócios e soluções, propondo a compra de um consignado que possuo de outro Banco no qual o Itaú Consignados estaria assumindo a comprando desta dívida com redução no valor da parcela existente, sendo que a cobrança desta dívida passaria para o Banco Itaú.  Sendo após a intermediação e tratativas realizadas pela SevenPay, o Banco Itaú Consignados depositaria o valor negociado para compra da referida dívida em minha conta e posteriormente eu transferiria para a SevenPay para que eles formalizassem e concluíssem a compra desta dívida, que segundo eles, seriam autorizados pelo Itaú, para realizar tal procedimento e assim efetuar a transação de compra da obrigação existente com outro Banco o qual eu possuía o Consignado e que posteriormente seria transferindo ao Itaú Consignados. Este rapaz o tempo todo esteve acompanhado e supervisionado por uma mulher chamada de Shana, o qual se identificou sendo sua gerente comercial e confirmava os fatos e todas as informações apresentadas na proposta realizada pelo Igor para a suposta compra da dívida o qual jamais se concretizou. Já se passaram + de 2 meses desde o inicio das tratativas e da improvável compra, tentei por inúmeras vezes cancelar e estornar as cobranças indevidas em meu contra-cheque, uma vez que a Empresa SevenPay não cumpriu com sua proposta, se aprorpiando indevidamente do valor que o Itaú Consignados liberou para a realização da compra da dívida do ouro banco, não me devolvendo o dinheiro e muito menos resolvendo o problema que causaram com sua mal sucedida e intencionada negociação para concretização da suposta compra da dívida, de quebra ainda, me causaram um grande prejuízo e problema financeiro no qual em vez de ser cobrada apenas uma dívida no meu contra-cheque agora aparecem duas cobranças, uma do banco que deveria ter sido estornado devido a compra da dívida existente, que a SevenPay nunca realizaou, e a outra do Banco Itaú Consignados, que eles mesmos efetivaram e internediaram por serem Financeira Credenciada e autorizada para realizar transações financeiras em nome do Itaú, com a promessa de que somente esta obrigação ficaria sendo debitada/cobrada em minha folha de pagamento, desaparecendo assim as parcelas existentes do outro banco que a princípio deveriam ter sido quitadas pela suposta compra e não foram. Resumindo, agiram como agentes financeiros autorizados em nome do Itaú para captar cliente e realizar tal negociação, mascarando e manipulando informações para dissimular a real intenção de seu objetivo, que era o de se apropriar do meu dinheiro desviando-o para outra finalidade, que não a de concretizar o negócio para o qual o mesmo foi liberado, e ainda duplicando minha dívida existente. Quero definitivamente de forma irrevogável o cancelamento total da negociação com o Banco Itaú Consignados além do pagamento dos prejuízos causados a mim bem como o estorno de todas as parcelas remanescentes desta negociação indevida, pelo fato de terem agido com total falta de ética, transparência e profissionalismo.|True
Bloqueio da conta e retenção de Ordem de Pagamento|https://www.reclameaqui.com.br/itau/bloqueio-da-conta-e-retencao-de-ordem-de-pagamento_-Y7dPbu3buNh0OeW/|Estou com uma ordem de pagamento no Itaú para receber, e quando coloco opção de saque pela conta poupança, o app não deixa eu acessa-la.Liguei por 3x na central, e na última o atendente me informou que minha conta está bloqueada, sem aviso prévio.Tendo que deixar a ordem de pagamento abater do valor que tenho pendente com os mesmos para assim desbloquear minha conta.E que devo ir até uma agência para desbloquear, sendo que por telefone não é possível.Estou com 3 vértebras fraturadas, não posso sair de casa, de repouso absoluto. Além do mais, como vou entrar numa agência com colete para estabilizar minha coluna, sendo o que mesmo possui metais. A empresa Itaú quer se apropriar da ordem de pagamento, sendo que esta atrelada ao meu CPF, não ao banco.E se recusam a me dar devidas explicações.|False
O Itaú está utilizando dados não autorizados para me difamar |https://www.reclameaqui.com.br/itau/o-itau-esta-utilizando-dados-nao-autorizados-para-me-difamar_qNionYafRBIGFifW/|Recebi uma ligação da minha mãe dizendo que o Itaú não para de ligar para ela me procurando. Ela trabalha com o celular e está sendo bastante impactada com o número alto de ligações. Primeiramente, eu estou extremamente envergonhada e isso tem me causado crises de ansiedade. Sou adulta, sou maior de idade, o banco tem o meu número, meu endereço, meu email e não precisa envolver terceiros. Trata-se de um assunto confidencial. Entrei em contato pelo chat através do aplicativo e a funcionária Dyuari me informou que o número da minha mãe NÂO consta no banco de dados do banco. Então assim, eu solicito duas coisas. A primeira é que parem imediatamente de importunar a minha mãe com essas ligações. E a segunda, que me expliquem de onde tiraram esse contato e com a autorização de quem. Vocês já ouviram falar em LGPD? Não vão fazer o que querem com os meus dados. Aguardo resolução, caso contrário resolveremos na justiça. |True
Dinheiro ficou refém do Banco NOVAMENTE.|https://www.reclameaqui.com.br/itau/dinheiro-ficou-refem-do-banco-novamente_oZX9JvI5tR2ga9yz/|"Assim como na reclamação de ID 127457061, novamente meu dinheiro ficou refém do banco. É engraçado você ter um dinheiro e não poder decidir como usar não ? Hoje no dia 02/09/2021 eu Solicitei um boleto para a QUITAÇÃO do meu financiamento imobiliário, financiamento no qual é COM O PROPRIO ITAÚ. Fui informado pelo contato do financeiro que não era possivel pagar diretamente, precisaria gerar um boleto para quitação do mesmo.  Foi inclusive gerado o boleto para o MESMO dia, pois estou com a grana em conta, achei que nao teria problemas ao sacar.Pra minha surpresa não consegui pagar por conta do limite estar acima do permitido. Tudo bem, com paciencia resolvi ligar para o fone fácil para pedir o aumento desse limite. Ai que começou o drama.- Fiquei quase 5 minutos falando com robo, pois tive que ouvir todas as ""dicas"" que o Itaú achou relevante de colocar antes de dar as opções, que é o que realmente interessa.- Durante o atendimento, a Atendente me informou que não seria possivel de forma alguma liberar o montante para pagamento do boleto online.- Durante a conversa a mesma atendente disse ser uma Norma do Bacen a limitação de pagamento de boleto online ? Tentei questionar, mas ela decidiu não confirmar a informação e tentou me desviar do assunto.- Para registro de informação, decidi pedir o numero de protocolo do atendimento, mas a mesma disse que não havia protocolo. Somente após o meu questionamento de que ""se a ligação está sendo gravada"" ela precisa estar associada a algum tipo de protocolo. Então resolveu aparecer o meu numero de protocolo (08398324870). Enfim, Itau, o dinheiro é meu e eu PRECISO poder utilizar o mesmo. Então desejo que seja quitado o meu financiamento com o dinheiro  que tenho em cc. Não faz sentido eu pagar juros sendo que vcs estão com o meu dinheiro está na conta para a quitação."|False
Bloqueio|https://www.reclameaqui.com.br/itau/bloqueio_9SOt67vTpVquGkOM/|O banco itau esta com meu dinheiro do mes de junho e agosto retido fiz um acordo e encerrei minha conta o banco colocou uma trava na minha conta juridica do banco santander todo o dinheiro da bandeira visa que passo na minha maquininha nao cai na conta a getnet informou que o dinheiro vai para o itau a getnet alega que precisa de uma declaracao do itau que nao ha trava na minha conta.|False
Acessibidade péssima e preocupação 0 com o cliente|https://www.reclameaqui.com.br/itau/acessibidade-pessima-e-preocupacao-0-com-o-cliente_RvihSWJVlh8e1wYi/|O Itoken não funciona digitalmente, pede pra que eu vá num caixa eletrônico ajustar. No entanto, estamos em uma pandemia e eu não posso sair de casa (minha vó é grupo de risco). Se a conta foi feita digitalmente, eles deviam se preocupar em fazer ela funcionar sem que eu precisasse sair de casa. Falei com eles e a resposta não foi nem humanizada, simplesmente falaram informações que já estavam no aplicativo. Não entendo porque não fazem como os outros bancos e pedem uma foto com o RG. Enfim, preciso pagar minhas contas e meu salário tá preso lá há dois meses.  |False
Abertura de conta corrente ao invés de conta salario|https://www.reclameaqui.com.br/itau/abertura-de-conta-corrente-ao-inves-de-conta-salario_ieSK78pWcZrmUfGV/|Boa tarde, no dia 31/08/2021 estive na Agência 6345 do BAnco Itaú na cidade de Santa Bárbara dOeste. Eu sou servidora pública e trabalho na prefeitura de Santa Bárbara, fui informada pela empresa a qual trabalho que deveria comparecer em tal agência com a finalidade de abrir uma conta salário pois o banco em questão havia ganhado a  licitação e os salários seriam depositados no Itaú e fui informada também que poderia fazer a portabilidade para o Banco ao qual já trabalho e gosto. Chegando na agência a funcionária Carol me atendeu e já estava com a documentação toda pronta, pois imagino que a  prefeitura já havia encaminhado os dados de todos os funcionários para agilizar o cadastro. Achei estranho pois até cartão de crédito sem a minha solicitação foi emitido, eu sou uma mulher leiga e fui assediada a aceitar uma conta e um cartão que eu não queria e quando questionei a Carol sobre a conta estar como corrente ela ter me dado um cartão de crédito e eu ter solicitado uma conta salário sem taxas já que ia fazer a portabilidade para o Santander, ela me informou que não podia fazer e que a  conta era aquela, solicitei educadamente que ela cancelasse a mesma já que eu não tinha interesse algum e ela alegou que se não abrisse a conta não receberia meu salário, e eu mais uma vez enfatizei que queria uma conta salário para fazer a portabilidade para o Santander, ai ela se alterou comigo na frente de outros clientes me humilhando publicamente. A gerente Emily gritou da mesa dela deixa que eu resolvo, levantou e empurrou a cadeira e veio na mesa da Carol gritando mais alto ainda como se eu fosse um lixo, eu fui desrespeitada publicamente e humilhada. Como posso ser cliente de um banco que trata idosos como lixo, eu fui humilhada, assediada moralmente por ser idosa e uma pessoa de origem simples. Como pode um Banco permitir que funcionários deste porte atendam o público. Enfim, elas não quiseram cancelar a  minha conta e me mandaram voltar daqui 30 dias. Imagine, vou ter que voltar no banco novamente daqui a  30 dias para ser maltratada novamente para resolver um problema que eu não criei, eu queria apenas uma conta salário. E ao tentar em contato com a ouvidoria e sac do banco não obtive retorno, recebi uma mensagem de sms que a ouvidoria havia tentando contato cuja ligação não recebi e por eu não atender havia encerrado a reclamação. Decepcionada com a falta de educação descaso desse Banco.|True
Falta de respeito e organização |https://www.reclameaqui.com.br/itau/falta-de-respeito-e-organizacao_Oq4dZONLDvOqixF_/|Sobre a conta 0348 // 99813-4  abrimos no dia 27/07/2021 na agencia, assinamos e demos todos os documentos . no dia 12/08/2021 o banco chamou para nos iremos a agencia para assinar os mesmos documentos que assinamos antes novamente !!!(pelo jeito parece a gerente da conta saiu da agencia e chegou outro gerente , encontramos lá o gerente novo da conta que chama Paulo Rircado com a gerente geral que chama Ana Claudia Passanezi, e os dois estavam verificado ainda quais os documentos que eles vão precisar , eles começaram tudo de novo e pederem de novo os documentos que enregamos no começo , não vemos nada de organizaçao ai, e parace eles perderm os domentos que entregamos no começo ) depois que assinamos todos os documentos de novo eles avisaram durante 6-7 dias vai ser liberar o cadastro da area de cambio. mas depois uma semana nada foi feito, e eles continua pedindo mais documentos e nós mandamos, no dia 23/08 Paulo ricardo pediu para fazer um reunião online com a area de cambio dia 24/08 as 11H, e ficamos esperando ate 13H mas nada e Paulo não sabe como mandar convite pelo aplicativo Teams, e no mesmo momento Paulo avisou a area de cambio não vai liberar a empresa fazer operçao do cambio sem avisar o motivo  !!!  desde dia 24/08 ate agora mandamos alguns e-mails para Paulo e Ana Claudia pedemos saber qual o motivo , porque não podemos fazer operaçao no cambio, mas eles não respondem ate hoje !!já perdemos nosso tempo e foi mal experiência com essa agencia de Itau. nos temos uma remessa para receber desde dia 06/08 e atá agora não consigemos, presisamoa uma soluçao urgente para esse situaçao !!!   |False
conta|https://www.reclameaqui.com.br/itau/conta_pYNZtJn3bXdxmFwc/|Recebi uma proposta do banco informando que tinha um cheque especial, devido ao bom relacionamento que tenho com o banco e serviço, quando recebi a proposta estava com o nome sujo, porém agora não consigo acessar a ao meu cheque especial e nem ao adiantamento e depositante que também tinha há algum tempo, devido que tenho vários serviços e bom relacionamento com o banco, solicito que verifiquei a possibilidade. |False
ITAÚ CV - CORRETORA DE VALORES NÃO É CONFIÁVEL.|https://www.reclameaqui.com.br/itau/itau-cv-corretora-de-valores-nao-e-confiavel_4lIBhmUeqsnb5bH-/|"ITAÚ CV - CORRETORA DE VALORES NÃO É CONFIÁVEL. Fiz uma compra alta em TESOURO DIRETO , há 4 dias, e recebi uma mensagem da B3 dizendo que ia cancelar meu investimento de valor significativo.Liguei para a Itaú Corretora. Felipe Souza me atende, recebe meus emails e sinaliza um possível equívoco da B3. Ainda ontem, depois das 18 hs, recebi outro email da B3 dizendo que posso ser punido. Liguei para a gerencia de conta. Para mim, como usuário,  o Itaú é uma coisa só. Apesar de ter diversas divisões internas e ninguém resolve o problema.Ao exigir uma RESPOSTA POR ESCRITO DO ITAÚ (após conversar por telefone com dois gerentes) E UMA SOLUÇÃO, já que meu dinheiro está parado em conta, tem suficiência de fundos para suprir a compra do Tesouro Direto, recebi a seguinte pérola POR ESCRITO:""Em atenção à sua mensagem, que mereceu a nossa melhor atenção, temos a esclarecer o quanto segue. Para melhor atendê-lo, pedimos que entre com contato com nosso canal de atendimento telefônico. Sempre que precisar, estaremos à sua disposição. Capitais e regiões metropolitanas: 4004-....""Sem resolver o problema do investimento e sem ninguém me explicar o que houve. Uma coisa é certa, o e-mail da B3 sinalizando um problema era verdadeiro.Que problema foi esse?Meu dinheiro está há 4 dias parado, já penso em transferir a custódia dos demais títulos para outro banco.Como o Banco, em seus milhares de canais, não resolveu, eu confio no RECLAME AQUI para me ajudar a resolver.Muito obrigado!"|False
Bloqueio judicial de salário.|https://www.reclameaqui.com.br/itau/bloqueio-judicial-de-salario_NcNQ79qBI62rBLky/|O banco aceitar uma decisão de bloqueio do meu salário é [Editado pelo Reclame Aqui]. No ano passado também aconteceu um bloqueio na minha conta. Esse bloqueio ocorreu o dia 26 de junho de 2020. E eu entrei em contato com o Itaú informando sobre isso e o bloqueio foi desfeito, porque o banco sabe que só contratei o Itaú por causa da empresa em que trabalho. Podem verificar.Recebo 1690,00. E fiz essa conta no Itaú a pedido da empresa em que trabalho.Preciso do meu salário, é meu sustento. Essa demora vai atrasar todas as contas que tenho pra pagar alimentação, aluguel, remédio pra saúde, e aproveito para citar que estou grávida, por isso saliento a falta de dinheiro nesse momento tão delicado. É um absurdo ter que passar por essa situação. O Itaú sabe que esta é minha conta salário. Estou ressaltando isso por essa via de comunicação também. Desta forma a não devolução imediata consiste efetivamente em dolo, como previsto na lei. Literalmente um [Editado pelo Reclame Aqui]. |True
Desrespeito ao judiciario|https://www.reclameaqui.com.br/itau/desrespeito-ao-judiciario_RDIpD9tUatCPElet/|Há um processo (000104214.2020.826.0704) com decisão já transitada em julgado para regularização de fatura de cartão de crédito contendo insistentes valores indevidos. Há 2 anos, o banco credita valores paliativos que arrasta a demanda sem seu cumprimento total. Agora o jurídico ingressou com novo recurso.  Não há motivos para não cumprir a ordem judicial proferida senão o descaso com o judiciário. Então pergunto: Por que tanto descaso???????????|False
Encerramento de conta|https://www.reclameaqui.com.br/itau/encerramento-de-conta_gk0CGF8NIHWFD3dh/|Entrei na minha empresa em 2017 e lá me deram uma carta para abrir uma conta no Itaú, pois bem os anos se passaram e sem nenhum problema, conta sendo movimentada normalmente, cartão de crédito ok tudo as mil maravilhas até que recebi uma carta cancelando minha conta! Fui até a agência e para minha surpresa não tinha o que fazer, tive que zerar a conta transferir tudo para um outro banco e fica a pergunta a minha empresa que paga todas as taxas era uma conta feita a pedido da empresa! E agora fui simplesmente expulso do banco! Na agência abriram outra conta para receber meu salário uma conta que não aceita nem aplicativo, nem transferência, nem pagar conta, só serve para sacar dinheiro no caixa eletrônico, fui obrigado a pedir portabilidade para outro banco! Péssimo tratamento com teu cliente|False
Ordem de pagamento não paga.|https://www.reclameaqui.com.br/itau/ordem-de-pagamento-nao-paga_ah9-5-xtDDUNo_Ew/|Tenho uma ordem de pagamento da Eduzz e até agora não consegui resolver, fui na agência como segue comprovante abaixo e lá disseram que era pra eu entrar com a central pois era eles que resolveriam apesar de me questionar já que no próprio e-mail manda se dirigir à agência, como de orientação liguei pra central e a mesma disse que só na agência que pode receber munida de documentos com foto. Aí fico nessa situação que trabalho já pedi folga pra ir na agência não resolvi nada até agora.ORDEM DE PAGAMENTO: AUTENTICAÇÃO QRCODE.Olá, sua ordem de pagamento já esta disponível:Remetente: EDUZZ TECNOLOGIAData: 26/08/2021COD:00003588977Protocolo: 0003168468718Para seu recebimento em conta corrente, solicite a autenticação com um de nossos gerentes de atendimento abaixo ou compareça em sua agência origem localizada em AV. BARÃO DE RIO BRANCO,  2141 - CENTRO - CASTANHAL / PA.|False
Impossivel resolver algo|https://www.reclameaqui.com.br/itau/impossivel-resolver-algo__8bcXeYLVT3__jiL/|Eu tinha um cartão itaucard onde realizei uma compra em um valor alto. Encerrei a conta no itau e o cartão itaucard. O saldo foi negociado e gerou um acordo entre as partes. Passados alguns meses. A empresa onde eu havia feito a compra estornou o valor da compra para este cartão que não existe mais. Entrei em contato com a central de atendimento e pedi que o valor fosse transferido para o meu atual banco. A central informou que estaria na minha conta em 5 dias uteis. Nao ocorreu. Entrei em contato novamente e fui informada que o valor tinha sido usado como parte do pagamento do acordo, mesmo sem minha autorização. Questionei e informei que não gostaria que fosse feito deste modo. Fui informada que o setor seria informado e o valor disponibilizado em minha conta bancaria atual em 5 dias uteis. Não ocorreu. Desde então tento buscar noticias sobre o valor e não consigo, sou transferida para varios setores e misteriosamente a ligação sempre cai. Não consigo reaver meu dinheiro. Não cumprem o prazo. |False
Cancelamento Avaliação Emergencial de Crédito|https://www.reclameaqui.com.br/itau/cancelamento-avaliacao-emergencial-de-credito_iwKuG0Ab0ihbKI1H/|"Notei em minha conta corrente as seguintes transações ""BO EST AVAL EMERG CRED"". Pesquisando nos canais do próprio Banco Itaú, trata-se um crédito que é automaticamente disponibilizado conforme uma avaliação emergencial em caso de crédito para uma compra a ser feita. É cobrado uma taxa desse tipo de serviço ao ser utilizado.Eu não solicitei esse tipo de serviço!!!Como não consegui contato via os canais de comunicação com o meu gerente. Estou postando essa reclamação para poder resolver o mais rápido possível."|False
Desconto indevido|https://www.reclameaqui.com.br/itau/desconto-indevido_Yo3b39HzX6e4mg79/|Me chamo Bárbara Cristina da Silva de Oliveira e sou cliente do Banco Itaú. Em 30/08/2021, foi descontado uma primeira parcela no valor de $ 10,82 de forma duplicada  que se refere a um seguro Itau AP PF. Entretanto, não fui notificada sobre renovação do seguro e realizaram o procedimento sem aviso prévio. Em 31/08/2021, cancelei esse seguro de 12 meses. Hj, 02/09/2021 as 10h compareci a Agencia Itaú no Centro de São João de Meriti, uma atendente chamada Carla me informou que o cancelamento do seguro não foi efetivado e eu permanecerei sendo cobrada. Todavia, não possuo interesse em dar continuidade ao produto. Aguardo retorno, pois afirmo que desejo o cancelamento total do seguro Itaú.|False
Alertas de SMS|https://www.reclameaqui.com.br/itau/alertas-de-sms_1AGksHd80uzQ8a9b/|Após ter problemas de segurança de movimentações indevidas na conta de nossa empresa, configurei os alertas por SMS para que os sócios recebam este alerta de qualquer movimentação em nossa conta corrente.Porém estes SMSs chegam uma única vez ao dia, por volta das 18hs com os movimentos que foram realizados no dia, sendo que as vezes somente chega no dia seguinte da movimentação. Portanto não serve efetivamente de alerta no caso de uma movimentação indevida para que algum dos sócios providencie alguma ação junto ao banco.Outro ponto importante, configurei os alertas de SMS para NÃO ENVIAR o saldo das aplicações financeiras para os nossos celulares e continua chegando todas as segundas-feiras, pois não queremos que esta informação conste em nossos aparelhos celulares. Portanto, peço que atuem no sentido de corrigir estas falhas do sistema.Obrigado|False
Forma de cobrança indevida|https://www.reclameaqui.com.br/itau/forma-de-cobranca-indevida_gLAuvoOR_Sh-iKUm/|Faz três meses que o banco Itaú está descontando da minha conta salário feita portabilidade para outra conta , uma cobrança indevida na forma de cobrar, tento de todas as formas entrar em contato por telefone mas nunca da certo pois até na agência se mantinha fechado devido a pandemia , um verdadeiro descaso com o cliente que tenta recorrer a negociação.|False
Débito indevido|https://www.reclameaqui.com.br/itau/debito-indevido_sNKV2tntTt_Y0MhY/|Foi descontado da minha conta 3 meses consecutivos adiantando a depositante no valor de 59,90 mais encargos sendo que não contratei nada|False
Troca de taxa de habitação|https://www.reclameaqui.com.br/itau/troca-de-taxa-de-habitacao_35L2GvtJlifS0ogo/|No final de julho entrei em contato com o banco Itaú, para averiguar quanto a taxa de crédito imobiliário, que estava aumentando, todo mês. Fui informada que o valor da taxa variável a qual o meu contrato foi firmado, era da poupança e que todo mês estava tendo aumento, por causa da taxa Selic. Então aguardei o dia 04 de agosto de 2021 para a reunião do COPOM, conforme informação passado pelo atendente,  pra saber se teria aumento novamente, coisa que aconteceu. E então falei com o banco de novo e a taxa vigente da taxa fixa era 7,40%. Respondi a documentação solicitando a troca da taxa variável, para fixa. O banco me respondeu que foi feito a troca e que depois me passaram que a taxa fixa seria 8,30% e já mandou também o valor da prestação do mês seguinte. Entrei em contanto com o banco, várias vezes, tenho vários protocolos e o banco sempre dizendo que, com a alta demanda de processos, ainda, não tinham feito a análise no meu. Já abri um protocolo no SAC do banco também e me pediram 05 dias úteis, para fazerem a análise e de 5 em 5 o mês de agosto acabou-se e o mês de setembro, também, está indo na mesma.Solicito uma resolução do banco, que seja favorável, pois eu vinha negociando uma taxa e o banco está me imputando outra. Não concordo e também não recomendo este banco a ninguém, pra fazer crédito imobiliário. Estou muito decepcionada com este banco e com o descaso comigo. |False
Taxa tbi|https://www.reclameaqui.com.br/itau/taxa-tbi_Tei11UEGZqUCQZ1B/|No meu extrato da conta no aplicativo, sempre aparece a cobrança de tbi 1/500,não sei se é cobrança falam que transferência e pix não cobram taxas,então pq essa taxa de tbi?|False
